surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,gt_mfpt,lr_mfpt,mfpt_err,gt_rate,lr_rate,rate_err,transition_frac,gt_transition_frac,gt_transitions,lr_transitions,W2@1.0
hyperbolic_paraboloid,baseline,4042,3.467155018107808e-05,0.033959634602069855,0.018727898597717285,1.1203805208206177,6.2547221183776855,6.773085594177246,0.08287554042992572,0.4568,0.3928,0.14010507880910683,0.888,0.936,4568,3928,0.19131362604646693
hyperbolic_paraboloid,T,4042,2.0997575600052355e-05,0.0027681977953761816,0.0010958309285342693,0.9724287390708923,6.2547221183776855,6.226487636566162,0.004514106506596769,0.4568,0.4984,0.0910683012259195,0.928,0.936,4568,4984,0.15484410152145192
hyperbolic_paraboloid,F,4042,0.0038453293083912103,3.43654727935791,1.3661069869995117,1.0219290256500244,6.2547221183776855,0.009999998845160007,0.9984012081342866,0.4568,0.0,1.0,1.0,0.936,4568,0,0.9295202531162475
hyperbolic_paraboloid,T+F,4042,1.117788296915702e-05,0.0026753724087029696,0.0009138776222243905,1.163109302520752,6.2547221183776855,6.308481693267822,0.008595038096445533,0.4568,0.4594,0.005691768826619946,0.922,0.936,4568,4594,0.1535770796056104
hyperbolic_paraboloid,baseline,5042,2.3172081758578617e-05,0.04363479092717171,0.014905022457242012,1.0019359588623047,6.570000171661377,6.214757919311523,0.054070356631364024,0.4605,0.562,0.22041259500542895,0.95,0.93,4605,5620,0.15655162004444625
hyperbolic_paraboloid,T,5042,2.697536742676105e-06,0.001507075154222548,0.00031104779918678105,0.9791317582130432,6.570000171661377,6.118391036987305,0.06873807045272458,0.4605,0.489,0.06188925081433218,0.932,0.93,4605,4890,0.16551558713319242
hyperbolic_paraboloid,F,5042,0.003579115096609391,3.1260828971862793,1.4249460697174072,1.0346802473068237,6.570000171661377,0.011859999038279057,0.9981948251554946,0.4605,0.1936,0.5795874049945712,1.0,0.93,4605,1936,0.8830723304862831
hyperbolic_paraboloid,T+F,5042,2.052528385202683e-05,0.003591479966416955,0.0017444854602217674,1.197298526763916,6.570000171661377,6.379716873168945,0.028962449546529326,0.4605,0.4493,0.02432138979370259,0.918,0.93,4605,4493,0.11872756645720475
hyperbolic_paraboloid,baseline,6042,8.917684245168867e-05,0.061306972056627274,0.019894953817129135,1.1912734508514404,6.501982688903809,6.722897052764893,0.03397646140124201,0.441,0.4631,0.050113378684807273,0.918,0.918,4410,4631,0.19708804032859006
hyperbolic_paraboloid,T,6042,1.0535621376179938e-05,0.0021544136106967926,0.0006153285503387451,1.003982663154602,6.501982688903809,6.822185516357422,0.04924695170291162,0.441,0.4584,0.039455782312925104,0.906,0.918,4410,4584,0.16557535723095168
hyperbolic_paraboloid,F,6042,0.00234430598382333,1.8473005294799805,1.2511907815933228,1.3517993688583374,6.501982688903809,1.1206690073013306,0.8276419577040941,0.441,0.2831,0.35804988662131515,0.598,0.918,4410,2831,0.7406380815598115
hyperbolic_paraboloid,T+F,6042,6.482493368658557e-06,0.001510080648586154,0.0005294302827678621,1.1761786937713623,6.501982688903809,6.705986022949219,0.03137555785769153,0.441,0.3911,0.11315192743764173,0.862,0.918,4410,3911,0.14951087996274345
hyperbolic_paraboloid,baseline,7042,4.808915158112844e-05,0.13694097101688385,0.037666480988264084,1.0635931491851807,6.450435161590576,7.20068883895874,0.11631055247800728,0.4379,0.3513,0.19776204612925327,0.842,0.92,4379,3513,0.2071890032039098
hyperbolic_paraboloid,T,7042,1.9433979982908687e-05,0.0026387693360447884,0.001118925865739584,1.0083575248718262,6.450435161590576,5.905733585357666,0.0844441595935049,0.4379,0.5025,0.14752226535738738,0.886,0.92,4379,5025,0.11681260529294478
hyperbolic_paraboloid,F,7042,0.0038760799673659293,3.269451856613159,1.2725729942321777,0.9590362310409546,6.450435161590576,0.009999998845160007,0.9984497171749427,0.4379,0.0,1.0,1.0,0.92,4379,0,0.991157166774872
hyperbolic_paraboloid,T+F,7042,5.877867285440217e-05,0.0058761583641171455,0.0033899564296007156,1.1815085411071777,6.450435161590576,5.683068752288818,0.11896351022502756,0.4379,0.5529,0.26261703585293433,0.958,0.92,4379,5529,0.18153267095045456
hyperbolic_paraboloid,baseline,8042,2.4311346423566636e-05,0.03955794498324394,0.026589028537273407,1.095186471939087,6.362577438354492,6.641330718994141,0.04381137728230784,0.4452,0.4001,0.10130278526504936,0.902,0.9,4452,4001,0.16932826463680037
hyperbolic_paraboloid,T,8042,8.447718486857059e-05,0.016914252191781998,0.006531791761517525,0.9621215462684631,6.362577438354492,6.882521629333496,0.08171911399375806,0.4452,0.4782,0.07412398921832891,0.92,0.9,4452,4782,0.14984100657508376
hyperbolic_paraboloid,F,8042,0.0035916448232546374,3.8657217025756836,1.5959163904190063,1.0670523643493652,6.362577438354492,0.009999998845160007,0.9984283100768442,0.4452,0.0,1.0,1.0,0.9,4452,0,0.9594916900222238
hyperbolic_paraboloid,T+F,8042,3.782098427118353e-05,0.0053487503901124,0.0024330851156264544,1.2057820558547974,6.362577438354492,6.756134033203125,0.06185490057476071,0.4452,0.43,0.03414195867026054,0.9,0.9,4452,4300,0.1636608711859125
hyperbolic_paraboloid,baseline,9042,2.9466240041291537e-05,0.0540366992354393,0.03578785061836243,1.1779292821884155,6.568593502044678,7.72445011138916,0.17596713953827198,0.4307,0.2986,0.30671000696540524,0.818,0.896,4307,2986,0.15142119909601515
hyperbolic_paraboloid,T,9042,6.561944567000688e-05,0.006002834998071194,0.0016300291754305363,1.0361584424972534,6.568593502044678,7.5108418464660645,0.143447504268316,0.4307,0.3462,0.19619224518226147,0.784,0.896,4307,3462,0.2388393432657864
hyperbolic_paraboloid,F,9042,0.0038781821431212163,4.0958356857299805,1.44973886013031,1.1027354001998901,6.568593502044678,0.009999998845160007,0.9984776042478428,0.4307,0.0,1.0,1.0,0.896,4307,0,0.9692022313406579
hyperbolic_paraboloid,T+F,9042,1.4868965696784394e-05,0.00590277835726738,0.001706601120531559,1.1478173732757568,6.568593502044678,6.282191276550293,0.04360175818540654,0.4307,0.4638,0.0768516368702112,0.922,0.896,4307,4638,0.13496759555585244
quartic_dome,baseline,42,1.71206743266452e-05,0.05600649490952492,0.025398284196853638,1.1966599225997925,7.619450569152832,7.129177570343018,0.06434492807062404,0.3899,0.4134,0.06027186458066162,0.876,0.874,3899,4134,0.15970335476695213
quartic_dome,T,42,0.001105732659795391,0.012986764311790466,0.002975000534206629,0.8883545994758606,7.619450569152832,6.091922283172607,0.2004774848418057,0.3899,0.2464,0.3680430879712747,0.614,0.874,3899,2464,0.6036070812272902
quartic_dome,F,42,0.0038219029037513544,2.9265999794006348,0.886139988899231,1.0116764307022095,7.619450569152832,0.009999998845160007,0.9986875695623455,0.3899,0.0,1.0,1.0,0.874,3899,0,0.8810664030330803
quartic_dome,T+F,42,8.290611318687895e-05,0.019085194915533066,0.0038433619774878025,1.2362233400344849,7.619450569152832,5.628793239593506,0.26125995719671125,0.3899,0.5358,0.37419851243908697,0.928,0.874,3899,5358,0.22405632382955942
quartic_dome,baseline,1042,1.9532667741698413e-05,0.052465036511421204,0.018746819347143173,1.1470634937286377,7.491639137268066,7.02860164642334,0.061807233685521566,0.3572,0.4091,0.14529675251959687,0.872,0.854,3572,4091,0.11929233884649781
quartic_dome,T,1042,0.0004258293343420645,0.011660469695925713,0.002802118193358183,0.9541304707527161,7.491639137268066,9.350110054016113,0.24807266910426293,0.3572,0.1963,0.45044792833146696,0.546,0.854,3572,1963,0.36727786327972956
