surface,condition,drift_mode,seed,E_mu,E_Sigma,R1,R2,kappa_g,recon,mfpt_err,its_t2_err,stat_l1,exit_frac
paraboloid,T+F,oracle_drift+oracle_diff,6042,0.00022621845710091293,1.1209037438675296e-05,133858.71875,14804617.0,1.587683916091919,1.049099037944953e-07,0.049182529345461044,0.500277069223777,0.004082974046468735,0.0
paraboloid,baseline,learned,7042,0.009553933516144753,0.00026606788742356,35598.20703125,3809485.75,1.556424856185913,4.1022973494942896e-06,0.0713940823602152,0.19877931894005937,0.056320223957300186,0.020000001415610313
paraboloid,baseline,oracle_drift+learned_diff,7042,0.009553933516144753,0.00026606788742356,35598.20703125,3809485.75,1.556424856185913,4.1022973494942896e-06,0.10293293167261615,0.08389844808323559,0.02968188375234604,0.0
paraboloid,baseline,oracle_drift+oracle_diff,7042,0.009553933516144753,0.00026606788742356,35598.20703125,3809485.75,1.556424856185913,4.1022973494942896e-06,0.09342657144439968,0.05483733051572261,0.023890234529972076,0.0
paraboloid,T+F,learned,7042,7.641962292836979e-05,5.296683411870617e-06,164471.75,40842384.0,1.6480530500411987,6.072093583497917e-08,0.20795515414894852,1.2768555724441677,0.06025412678718567,0.02800000086426735
paraboloid,T+F,oracle_drift+learned_diff,7042,7.641962292836979e-05,5.296683411870617e-06,164471.75,40842384.0,1.6480530500411987,6.072093583497917e-08,0.08128450926195023,0.05002865353789815,0.023764129728078842,0.0
paraboloid,T+F,oracle_drift+oracle_diff,7042,7.641962292836979e-05,5.296683411870617e-06,164471.75,40842384.0,1.6480530500411987,6.072093583497917e-08,0.03729336180399436,0.12831262895206644,0.017911359667778015,0.0
paraboloid,baseline,learned,8042,0.00979087594896555,0.0010080677457153797,48966.05859375,4458152.5,1.3976415395736694,4.648245521821082e-06,0.14309564967344213,0.09480405073783782,0.018622316420078278,0.014000000432133675
paraboloid,baseline,oracle_drift+learned_diff,8042,0.00979087594896555,0.0010080677457153797,48966.05859375,4458152.5,1.3976415395736694,4.648245521821082e-06,0.10546339790157906,0.3338311808024305,0.04742494225502014,0.0
paraboloid,baseline,oracle_drift+oracle_diff,8042,0.00979087594896555,0.0010080677457153797,48966.05859375,4458152.5,1.3976415395736694,4.648245521821082e-06,0.06984021212507881,0.14989509196499315,0.022367484867572784,0.0
paraboloid,T+F,learned,8042,0.00017651301459409297,1.0157769793295301e-05,136680.90625,12167775.0,1.6349232196807861,6.532533027645761e-08,0.12271567929640047,0.04337920798312523,0.014231700450181961,0.030000001192092896
paraboloid,T+F,oracle_drift+learned_diff,8042,0.00017651301459409297,1.0157769793295301e-05,136680.90625,12167775.0,1.6349232196807861,6.532533027645761e-08,0.09858715656262301,0.29785326654181427,0.008628293871879578,0.0
paraboloid,T+F,oracle_drift+oracle_diff,8042,0.00017651301459409297,1.0157769793295301e-05,136680.90625,12167775.0,1.6349232196807861,6.532533027645761e-08,0.05108255399532844,0.1266198303650451,0.02592315897345543,0.0
paraboloid,baseline,learned,9042,0.006905336398631334,0.0006473880494013429,30122.982421875,4751394.5,1.6144187450408936,3.3153416800566693e-06,0.04281115582134239,0.02371194511351908,0.049626611173152924,0.012000000104308128
paraboloid,baseline,oracle_drift+learned_diff,9042,0.006905336398631334,0.0006473880494013429,30122.982421875,4751394.5,1.6144187450408936,3.3153416800566693e-06,0.060806608636344274,0.17241538037151374,0.00646427646279335,0.0
