time,ensemble_survival,MTE,RPD,surface,config,seed,sim_mode,W2,MMD,drift_coeff_error,cov_coeff_error
3.0,0.0,,,half_torus,T+F+K,2042,end_to_end,,,,
4.0,0.0,,,half_torus,T+F+K,2042,end_to_end,,,,
5.0,0.0,,,half_torus,T+F+K,2042,end_to_end,,,,
0.1,0.9899999499320984,0.5257293238784327,0.29915239127799276,half_torus,baseline,3042,learned_latent,,,,
0.2,0.9899999499320984,0.6176124341560133,0.27333250948817356,half_torus,baseline,3042,learned_latent,,,,
0.5,0.9049999713897705,0.5958318552259583,0.22361560429853103,half_torus,baseline,3042,learned_latent,,,,
1.0,0.7450000047683716,0.6213103940822934,0.2088965120167961,half_torus,baseline,3042,learned_latent,0.7678367358502302,0.06691056489944458,,
2.0,0.5249999761581421,,,half_torus,baseline,3042,learned_latent,0.8556938404455346,0.09746380150318146,,
3.0,0.3149999976158142,,,half_torus,baseline,3042,learned_latent,0.8776080120800721,0.09615731984376907,,
4.0,0.20499999821186066,,,half_torus,baseline,3042,learned_latent,1.131194955576138,0.14357170462608337,,
5.0,0.10499999672174454,,,half_torus,baseline,3042,learned_latent,0.7904531911473992,0.07073761522769928,,
0.1,0.824999988079071,2.832550233783144,1.6117879246302143,half_torus,baseline,3042,end_to_end,,,49.401084899902344,578.6346435546875
0.2,0.5999999642372131,3.068830871582031,1.358151482928865,half_torus,baseline,3042,end_to_end,,,51.550533294677734,893.1975708007812
0.5,0.26999998092651367,2.7502723976417824,1.0321768109410803,half_torus,baseline,3042,end_to_end,,,21.445615768432617,560.76953125
1.0,0.044999998062849045,2.8281048668755426,0.9508632849779375,half_torus,baseline,3042,end_to_end,2.083468353835817,0.24985787272453308,457.3861389160156,3702.63916015625
2.0,0.009999999776482582,,,half_torus,baseline,3042,end_to_end,2.642551359875444,0.47402867674827576,,
3.0,0.0,,,half_torus,baseline,3042,end_to_end,,,,
4.0,0.0,,,half_torus,baseline,3042,end_to_end,,,,
5.0,0.0,,,half_torus,baseline,3042,end_to_end,,,,
0.1,0.9899999499320984,0.49027560455630526,0.2789783883582589,half_torus,T+F,3042,learned_latent,,,,
0.2,0.9899999499320984,0.5584607750478418,0.2471541644123985,half_torus,T+F,3042,learned_latent,,,,
0.5,0.9049999713897705,0.5701626519471901,0.213981956227018,half_torus,T+F,3042,learned_latent,,,,
1.0,0.7450000047683716,0.5903244530594589,0.19847844230014666,half_torus,T+F,3042,learned_latent,0.7270157231750897,0.08452767878770828,,
2.0,0.5249999761581421,,,half_torus,T+F,3042,learned_latent,0.8091695746109105,0.10955360531806946,,
3.0,0.3149999976158142,,,half_torus,T+F,3042,learned_latent,0.8539471704242256,0.12448347359895706,,
4.0,0.20499999821186066,,,half_torus,T+F,3042,learned_latent,1.0616451858423608,0.15841849148273468,,
5.0,0.10499999672174454,,,half_torus,T+F,3042,learned_latent,0.8078406182952418,0.07525552809238434,,
0.1,0.8499999642372131,2.9402216294232537,1.6730554895443333,half_torus,T+F,3042,end_to_end,,,165.5670623779297,1081.09228515625
0.2,0.5949999690055847,3.0621222488018645,1.355182493643184,half_torus,T+F,3042,end_to_end,,,117.93798828125,680.7911987304688
0.5,0.28999999165534973,3.0377815509664603,1.1400789522887855,half_torus,T+F,3042,end_to_end,,,79.67648315429688,708.1928100585938
1.0,0.0949999988079071,3.687290392423931,1.2397379942566682,half_torus,T+F,3042,end_to_end,1.860918825402666,0.19813001155853271,46.49467468261719,781.4859619140625
2.0,0.004999999888241291,,,half_torus,T+F,3042,end_to_end,2.5020614748606826,0.46590322256088257,,
3.0,0.0,,,half_torus,T+F,3042,end_to_end,,,,
4.0,0.0,,,half_torus,T+F,3042,end_to_end,,,,
5.0,0.0,,,half_torus,T+F,3042,end_to_end,,,,
0.1,0.9899999499320984,0.41262331875887787,0.2347924053259065,half_torus,T+F+K,3042,learned_latent,,,,
0.2,0.9899999499320984,0.487317210496074,0.21566864378902909,half_torus,T+F+K,3042,learned_latent,,,,
0.5,0.9049999713897705,0.4978115861587103,0.1868286122826964,half_torus,T+F+K,3042,learned_latent,,,,
