time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,W2,MMD
1.0,0.8050000071525574,0.6760382326493352,0.35314351471456745,paraboloid,T+K,learned_latent,1.4795427361921913,0.16758258640766144
2.0,0.5249999761581421,,,paraboloid,T+K,learned_latent,2.4873171775764313,0.21206870675086975
3.0,0.32999998331069946,,,paraboloid,T+K,learned_latent,2.4025873582226347,0.23363709449768066
4.0,0.22499999403953552,,,paraboloid,T+K,learned_latent,1.7221911382623283,0.11796464771032333
5.0,0.1599999964237213,,,paraboloid,T+K,learned_latent,1.2488433933309093,0.1626940369606018
0.1,0.98499995470047,1.391824015506028,1.7706088158309223,paraboloid,T+K,end_to_end,,
0.2,0.8700000047683716,1.6613720422503593,1.4617794091754972,paraboloid,T+K,end_to_end,,
0.5,0.5899999737739563,1.8571796740515758,1.2514378779038118,paraboloid,T+K,end_to_end,,
1.0,0.2849999964237213,2.101004617256031,1.0975062047329298,paraboloid,T+K,end_to_end,1.4437282972706098,0.21996866166591644
2.0,0.07499999552965164,,,paraboloid,T+K,end_to_end,2.504994347147455,0.2530781030654907
3.0,0.014999999664723873,,,paraboloid,T+K,end_to_end,3.2697557585844197,0.4034276008605957
4.0,0.009999999776482582,,,paraboloid,T+K,end_to_end,2.500637860964005,0.4527930021286011
5.0,0.0,,,paraboloid,T+K,end_to_end,,
0.1,1.0,0.145570707321167,0.18518776428490574,paraboloid,T+F,learned_latent,,
0.2,0.9799999594688416,0.31187018569634883,0.2744029658577594,paraboloid,T+F,learned_latent,,
0.5,0.9149999618530273,0.30934918513063525,0.20845117636173555,paraboloid,T+F,learned_latent,,
1.0,0.8050000071525574,0.4989570949388587,0.26064126803591064,paraboloid,T+F,learned_latent,1.2547571947074694,0.11291761696338654
2.0,0.5249999761581421,,,paraboloid,T+F,learned_latent,2.194647347814879,0.14792464673519135
3.0,0.32999998331069946,,,paraboloid,T+F,learned_latent,2.1281583417309586,0.17124685645103455
4.0,0.22499999403953552,,,paraboloid,T+F,learned_latent,1.5229866308615438,0.07704638689756393
5.0,0.1599999964237213,,,paraboloid,T+F,learned_latent,0.9801237724582597,0.1093575581908226
0.1,0.9799999594688416,0.9094650891362405,1.1569759442106053,paraboloid,T+F,end_to_end,,
0.2,0.9149999618530273,1.3118391193327357,1.1542384029732797,paraboloid,T+F,end_to_end,,
0.5,0.6699999570846558,1.4428232676947295,0.9722288659206982,paraboloid,T+F,end_to_end,,
1.0,0.4350000023841858,1.76385462969199,0.9213884559959343,paraboloid,T+F,end_to_end,1.352117185443002,0.17877162992954254
2.0,0.11999999731779099,,,paraboloid,T+F,end_to_end,2.300095921097828,0.1773335039615631
3.0,0.04999999701976776,,,paraboloid,T+F,end_to_end,2.6175346248621407,0.2654478847980499
4.0,0.019999999552965164,,,paraboloid,T+F,end_to_end,1.690048504486478,0.11714272946119308
5.0,0.014999999664723873,,,paraboloid,T+F,end_to_end,1.9562161324416976,0.38246044516563416
0.1,1.0,0.15218113899230956,0.19359722443430366,paraboloid,T+F+K,learned_latent,,
0.2,0.9799999594688416,0.3229436679762237,0.28414611066394335,paraboloid,T+F+K,learned_latent,,
0.5,0.9149999618530273,0.325211280030631,0.21913965559619453,paraboloid,T+F+K,learned_latent,,
1.0,0.8050000071525574,0.5248522077287946,0.2741681526156937,paraboloid,T+F+K,learned_latent,1.2994974500724048,0.12238485366106033
2.0,0.5249999761581421,,,paraboloid,T+F+K,learned_latent,2.264067907824297,0.1608358770608902
3.0,0.32999998331069946,,,paraboloid,T+F+K,learned_latent,2.1792186167465957,0.18242190778255463
4.0,0.22499999403953552,,,paraboloid,T+F+K,learned_latent,1.565188575384288,0.08272441476583481
5.0,0.1599999964237213,,,paraboloid,T+F+K,learned_latent,1.0430766079014206,0.11970909684896469
0.1,0.9950000047683716,0.9015829575121702,1.1469486910624807,paraboloid,T+F+K,end_to_end,,
0.2,0.9300000071525574,1.3094059113533265,1.1520975138574836,paraboloid,T+F+K,end_to_end,,
0.5,0.7199999690055847,1.4878760443793402,1.0025871301401557,paraboloid,T+F+K,end_to_end,,
1.0,0.5049999952316284,1.86170763072401,0.9725041341350141,paraboloid,T+F+K,end_to_end,1.1101874314985538,0.14680100977420807
2.0,0.14999999105930328,,,paraboloid,T+F+K,end_to_end,2.428384555672097,0.21205522119998932
3.0,0.06499999761581421,,,paraboloid,T+F+K,end_to_end,2.60383105953561,0.2565723955631256
4.0,0.029999999329447746,,,paraboloid,T+F+K,end_to_end,1.6595610555884492,0.17375576496124268
5.0,0.009999999776482582,,,paraboloid,T+F+K,end_to_end,2.020596191827338,0.3815056383609772
0.1,1.0,0.21284542083740235,0.27077128598541206,paraboloid,T+Kf,learned_latent,,
0.2,0.9799999594688416,0.410169251111089,0.36089265396508396,paraboloid,T+Kf,learned_latent,,
0.5,0.9149999618530273,0.43847739631361,0.29546264694702556,paraboloid,T+Kf,learned_latent,,
1.0,0.8050000071525574,0.6825354913747088,0.35653750143229573,paraboloid,T+Kf,learned_latent,1.4746087708665563,0.1659829467535019
2.0,0.5249999761581421,,,paraboloid,T+Kf,learned_latent,2.5151523873451316,0.21920892596244812
3.0,0.32999998331069946,,,paraboloid,T+Kf,learned_latent,2.4119651094170855,0.24056439101696014
4.0,0.22499999403953552,,,paraboloid,T+Kf,learned_latent,1.703078513052985,0.11828405410051346
