surface,D,N,seed,ae_condition,drift_method,E_mu,E_Sigma,rcMTE@0.1,rcMTE@0.5,rcMTE@1.0,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
hyperbolic_paraboloid,201,20,4042,T+F,enc-pull,0.6116273403167725,0.8714695572853088,0.5666651129722595,0.9329619407653809,0.9996976256370544,0.9656806333463259,1.4750278357303503,1.5624786809826574,0.7915731669770502,0.47467809375918046,0.6752316163364812,0.5808147639694899,1.1211336826562852,0.2962314188480377,0.28200000524520874,0.06000000238418579
hyperbolic_paraboloid,201,20,4042,T+F,dec-side,0.6116273403167725,0.8714695572853088,0.5810534954071045,1.0211036205291748,1.06669282913208,0.9898950407148184,1.576041944099195,1.6527696974734043,0.9103454420147754,0.5618957797746279,0.886968644718211,0.782124467138993,0.9789661976693963,0.3100372552871704,0.28200000524520874,0.06000000238418579
hyperbolic_paraboloid,201,20,5042,baseline,enc-pull,3.9381632804870605,27.97043800354004,0.5595611929893494,0.867376446723938,0.862377405166626,0.9351902553013393,1.2828454724976937,1.2109777169634206,1.0687570629252243,0.42774575727201075,0.555060557955108,0.7446837487240596,1.0406996830801243,0.3054285943508148,0.2580000162124634,0.06599999964237213
hyperbolic_paraboloid,201,20,5042,baseline,dec-side,3.9381632804870605,27.97043800354004,0.5724542737007141,1.0826233625411987,1.3173502683639526,0.9466047014508928,1.5521780767124078,1.819993484851926,1.7069963471222123,0.46223402641619143,0.6413621654221332,1.019918636366004,1.6664998998799483,0.28564390540122986,0.2580000162124634,0.06599999964237213
hyperbolic_paraboloid,201,20,5042,T+F,enc-pull,0.8713008761405945,2.404684066772461,0.6579996347427368,1.1425951719284058,1.0939300060272217,1.1140075012877748,1.7267620466732012,1.59282288070797,0.6803819822973127,0.525403370855328,0.7031009100880596,0.681997907277151,0.7753751424331673,0.24226181209087372,0.2580000162124634,0.06599999964237213
hyperbolic_paraboloid,201,20,5042,T+F,dec-side,0.8713008761405945,2.404684066772461,0.6618682146072388,1.2024942636489868,1.2153719663619995,1.126927503648695,1.8836703705171818,1.870235236116158,1.204269607066773,0.5563048643790802,0.7764682679981812,0.8646657715146121,1.3646181994679907,0.29407647252082825,0.2580000162124634,0.06599999964237213
hyperbolic_paraboloid,201,20,6042,baseline,enc-pull,3.2098183631896973,22.420169830322266,0.5735660791397095,0.9742255210876465,0.9941834807395935,0.9556758393275055,1.4522681048535926,1.4268030278822954,0.8703086407175327,0.4402430336228547,0.4767254380090566,0.5165006069352933,0.6595095956599322,0.2075752466917038,0.2720000147819519,0.06000000238418579
hyperbolic_paraboloid,201,20,6042,baseline,dec-side,3.2098183631896973,22.420169830322266,0.5764198303222656,1.10822594165802,1.314720869064331,0.9666922817146201,1.6602453997754676,1.855392007266774,1.1094670628871752,0.4655909058108922,0.5639247269006715,0.7429498593216549,1.03307732992317,0.2650112509727478,0.2720000147819519,0.06000000238418579
hyperbolic_paraboloid,201,20,6042,T+F,enc-pull,1.013898253440857,1.793700098991394,0.5920489430427551,1.0811307430267334,1.0747061967849731,1.068618236659382,1.7260326475609007,1.705605899586397,1.2175774860421797,0.606571923932094,0.749763331454746,1.0462568109307613,1.0412214065051206,0.25315654277801514,0.2720000147819519,0.06000000238418579
hyperbolic_paraboloid,201,20,6042,T+F,dec-side,1.013898253440857,1.793700098991394,0.605168342590332,1.1642687320709229,1.2680244445800781,1.1019154687284898,1.9072969691959891,2.1327586454503678,1.7513630443823764,0.6606351431216437,0.8671471030540585,1.3332239659889191,2.0670824892605846,0.2971106171607971,0.2720000147819519,0.06000000238418579
hyperbolic_paraboloid,201,20,7042,baseline,enc-pull,3.4885966777801514,7.759734153747559,0.5293004512786865,0.9363389015197754,1.1451303958892822,0.872868206007365,1.436625498118418,1.7474081251356337,1.0420692373253055,0.44227544687415954,0.5748104274806919,0.7928147458865393,1.0634532003179076,0.1238580048084259,0.2880000174045563,0.058000002056360245
hyperbolic_paraboloid,201,20,7042,baseline,dec-side,3.4885966777801514,7.759734153747559,0.5840592980384827,1.256372094154358,1.882681131362915,0.9508800758664303,1.9390989869505495,2.934838612874349,2.530905863212001,0.5662348827275928,0.8121466516539197,1.583873887978685,2.6571563567173206,0.3606070280075073,0.2880000174045563,0.058000002056360245
hyperbolic_paraboloid,201,20,7042,T+F,enc-pull,0.7348387837409973,1.2153475284576416,0.48201239109039307,0.8508812785148621,1.0436885356903076,0.8719709623227561,1.400522197122539,1.6541991763644748,1.606616093641269,0.44449211471605515,0.6067339263180291,1.2147092172782445,1.5226885113833553,0.17611493170261383,0.2880000174045563,0.058000002056360245
hyperbolic_paraboloid,201,20,7042,T+F,dec-side,0.7348387837409973,1.2153475284576416,0.48738276958465576,0.9074409604072571,1.0796568393707275,0.8852182800024091,1.5161870600103022,1.7210705015394423,1.2408216739599502,0.4684429466786548,0.6172456772191337,1.1204012266582697,1.256115330303412,0.1990726888179779,0.2880000174045563,0.058000002056360245
hyperbolic_paraboloid,201,20,8042,baseline,enc-pull,3.3016648292541504,20.20163345336914,0.5639393925666809,0.8290539979934692,0.9020746350288391,0.957425594329834,1.2313184302872147,1.2884351942274306,0.9363482589630561,0.47792024402479194,0.5749033768341494,0.6377317298155181,0.9745169848795332,0.22485259175300598,0.27000001072883606,0.058000002056360245
hyperbolic_paraboloid,201,20,8042,baseline,dec-side,3.3016648292541504,20.20163345336914,0.5816302299499512,0.9705474376678467,1.0940042734146118,0.9790941647120884,1.4110515167109698,1.5218686704282407,1.1183595202033547,0.5174416810045952,0.6792126111945969,0.82908123859484,1.2617435544515005,0.19964076578617096,0.27000001072883606,0.058000002056360245
hyperbolic_paraboloid,201,20,8042,T+F,enc-pull,0.9248581528663635,2.0049309730529785,0.49363231658935547,0.7712491750717163,0.8214139342308044,0.8567593438284737,1.2220023380770229,1.2479765715422453,0.8927219170242053,0.42703040984870383,0.4895440972150463,0.6057081402645633,1.0613064145497066,0.21396221220493317,0.27000001072883606,0.058000002056360245
hyperbolic_paraboloid,201,20,8042,T+F,dec-side,0.9248581528663635,2.0049309730529785,0.5037630200386047,0.877662718296051,0.986534833908081,0.8745160784040179,1.3987682548301348,1.567039320203993,1.1857243908170798,0.49322024897989875,0.5986079015833082,0.8820167319558964,1.2724128564852624,0.2525629699230194,0.27000001072883606,0.058000002056360245
hyperbolic_paraboloid,201,20,9042,baseline,enc-pull,3.2989630699157715,39.115478515625,0.5335356593132019,0.8944829702377319,1.108538269996643,0.91281558133432,1.30034033203125,1.5638467775168994,1.143117055204466,0.5446612710095745,0.6207443204662859,0.7639505193931994,1.2309116045494097,0.28816890716552734,0.28200000524520874,0.04400000348687172
hyperbolic_paraboloid,201,20,9042,baseline,dec-side,3.2989630699157715,39.115478515625,0.5284913778305054,0.8716820478439331,1.0553135871887207,0.9019861431373899,1.269822509765625,1.498178576746731,1.031641076607706,0.5370571751185417,0.6121692550577876,0.7532345370671693,0.9440589606898987,0.18536143004894257,0.28200000524520874,0.04400000348687172
