surface,config,seed,distance,reconstruction,tangent,curvature
quartic_dome,T+F,8042,0.3,0.12017022,0.8681627,1.8736262
quartic_dome,T+F,8042,0.4,0.2928834,0.907687,1.0045533
quartic_dome,T+F,8042,0.5,0.7885223,0.92232686,0.6936251
quartic_dome,T+F+K,8042,0.0,0.014053978,0.025424642,0.41494152
quartic_dome,T+F+K,8042,0.1,0.026688326,0.3047758,3.6056385
quartic_dome,T+F+K,8042,0.2,0.04336015,0.5980608,3.07347
quartic_dome,T+F+K,8042,0.3,0.11701113,0.7967157,1.6435332
quartic_dome,T+F+K,8042,0.4,0.29303488,0.8434227,0.905016
quartic_dome,T+F+K,8042,0.5,0.7969103,0.87678343,0.6485128
quartic_dome,baseline,9042,0.0,0.048390742,0.21617022,0.9345702
quartic_dome,baseline,9042,0.1,0.13564219,0.47096622,5.165469
quartic_dome,baseline,9042,0.2,0.149369,0.73464537,4.1197243
quartic_dome,baseline,9042,0.3,0.18220916,0.88829595,1.6532494
quartic_dome,baseline,9042,0.4,0.3199254,0.9017194,0.8103031
quartic_dome,baseline,9042,0.5,0.6389969,0.87830853,0.54175663
quartic_dome,T,9042,0.0,0.027710889,0.027947366,0.33598053
quartic_dome,T,9042,0.1,0.10484925,0.31534436,3.1439025
quartic_dome,T,9042,0.2,0.1423729,0.6142492,3.0569851
quartic_dome,T,9042,0.3,0.21129598,0.8003797,1.6961979
quartic_dome,T,9042,0.4,0.38891885,0.8713827,1.2105658
quartic_dome,T,9042,0.5,0.7931846,0.9034978,1.0181499
quartic_dome,K,9042,0.0,0.10105951,0.35024104,1.0429436
quartic_dome,K,9042,0.1,0.27121642,0.34589094,5.070377
quartic_dome,K,9042,0.2,0.28545275,0.6113007,4.0484586
quartic_dome,K,9042,0.3,0.28251788,0.8053874,1.6289907
quartic_dome,K,9042,0.4,0.36887988,0.88528675,0.77802527
quartic_dome,K,9042,0.5,0.61730033,0.89913714,0.51655704
quartic_dome,T+K,9042,0.0,0.049846075,0.037937324,0.31124046
quartic_dome,T+K,9042,0.1,0.11577149,0.3029489,2.743143
quartic_dome,T+K,9042,0.2,0.15204448,0.57910234,2.9583192
quartic_dome,T+K,9042,0.3,0.22257176,0.7603528,1.9038491
quartic_dome,T+K,9042,0.4,0.4072209,0.8397165,1.5787339
quartic_dome,T+K,9042,0.5,0.81954527,0.87855923,1.4216895
quartic_dome,T+F,9042,0.0,0.009770182,0.029827997,0.50196207
quartic_dome,T+F,9042,0.1,0.011135383,0.31898838,4.022919
quartic_dome,T+F,9042,0.2,0.023314916,0.59477824,3.42025
quartic_dome,T+F,9042,0.3,0.07686446,0.76923984,1.5513719
quartic_dome,T+F,9042,0.4,0.2490519,0.82631236,0.859439
quartic_dome,T+F,9042,0.5,0.6814102,0.85507816,0.63620406
quartic_dome,T+F+K,9042,0.0,0.0013837352,0.025158355,0.42950866
quartic_dome,T+F+K,9042,0.1,0.006709729,0.29167813,3.525419
quartic_dome,T+F+K,9042,0.2,0.02176655,0.5248177,3.0055838
quartic_dome,T+F+K,9042,0.3,0.074727595,0.6746748,1.3898573
quartic_dome,T+F+K,9042,0.4,0.23677506,0.7215106,0.82018435
quartic_dome,T+F+K,9042,0.5,0.6435103,0.752353,0.65641606
