surface,condition,seed,recon_per_dim,E_mu,E_Sigma,sigma_min_p5,W2@1.0,pairwise_mfpt_err,gt_mfpt_01,gt_mfpt_02,gt_mfpt_10,gt_mfpt_12,gt_mfpt_20,gt_mfpt_21,lr_mfpt_01,lr_mfpt_02,lr_mfpt_10,lr_mfpt_12,lr_mfpt_20,lr_mfpt_21,its_t2_err,gt_t2,lr_t2,stat_l1_err,gt_stat_0,gt_stat_1,gt_stat_2,lr_stat_0,lr_stat_1,lr_stat_2,exit_frac
paraboloid,T,4042,7.420659874862229e-07,3.524454587022774e-05,1.6513033642695518e-06,1.0214171409606934,0.05807857679715255,0.08744341283387885,9.83237075805664,9.93442440032959,3.4461257457733154,2.506392240524292,1.3390980958938599,0.9641360640525818,9.456558227539062,8.55798625946045,2.97973370552063,2.198960065841675,1.3840690851211548,1.0184224843978882,0.14560605045662403,64.06001527205908,73.38754108801461,0.05700408294796944,0.8917169570922852,0.07729548960924149,0.03098757565021515,0.863214910030365,0.09336379915475845,0.04342130199074745,0.012
paraboloid,T+F,4042,3.281199796715968e-08,6.639776256633922e-05,3.6168644328427035e-06,1.1264702081680298,0.03733655437271982,0.055368066273157705,9.83237075805664,9.93442440032959,3.4461257457733154,2.506392240524292,1.3390980958938599,0.9641360640525818,9.753462791442871,8.914422988891602,3.0975465774536133,2.544401168823242,1.2786403894424438,0.9062438011169434,0.2755865861300693,64.06001527205908,81.71409618832594,0.029316427186131477,0.8917169570922852,0.07729548960924149,0.03098757565021515,0.8773964643478394,0.09195367991924286,0.030649831518530846,0.021
paraboloid,baseline,5042,4.43109092884697e-06,0.008384996093809605,0.00041206018067896366,1.030483365058899,0.037410587368453006,0.053345154908297034,9.730656623840332,9.18883228302002,3.1918671131134033,2.3944778442382812,1.3187285661697388,0.9106885194778442,9.773195266723633,9.08552074432373,3.465127468109131,2.5703845024108887,1.2165201902389526,0.9725024104118347,0.0765018424196763,68.17078469086744,62.955594062821014,0.000860854983329773,0.8807142972946167,0.08680561184883118,0.032480064779520035,0.8802838921546936,0.08705098927021027,0.03266513720154762,0.0075
paraboloid,T,5042,8.730703484616242e-07,4.316535341786221e-05,2.2330787032842636e-06,1.0717720985412598,0.043604739044899324,0.06947627411991437,9.730656623840332,9.18883228302002,3.1918671131134033,2.3944778442382812,1.3187285661697388,0.9106885194778442,9.76513957977295,9.720210075378418,2.904452085494995,2.1144185066223145,1.3775510787963867,1.0052846670150757,0.2724603346106561,68.17078469086744,49.5969498833227,0.06565343588590622,0.8807142972946167,0.08680561184883118,0.032480064779520035,0.9135410189628601,0.05700491741299629,0.029454050585627556,0.0245
paraboloid,T+F,5042,3.8567696430453165e-08,7.128832658054307e-05,3.4695660815486917e-06,1.1965866088867188,0.039994870989505944,0.04723999853332888,9.730656623840332,9.18883228302002,3.1918671131134033,2.3944778442382812,1.3187285661697388,0.9106885194778442,9.86303997039795,9.174466133117676,2.7941367626190186,2.2619199752807617,1.2951526641845703,0.974825382232666,0.03631798057896935,68.17078469086744,70.64660992532346,0.038097091019153595,0.8807142972946167,0.08680561184883118,0.032480064779520035,0.8997628688812256,0.07064136117696762,0.029595796018838882,0.0205
paraboloid,baseline,6042,3.870360656450926e-06,0.005245841573923826,0.0004169059102423489,1.1372475624084473,0.0409076351691856,0.3111430687572277,9.205488204956055,9.336034774780273,3.0903053283691406,2.431884527206421,1.2672312259674072,0.9762606024742126,9.34660530090332,9.586960792541504,4.547500133514404,4.183195114135742,0.9057407379150391,0.6368064284324646,2.0176225564680466,78.1245336240263,235.7503548774081,0.10008357465267181,0.8776467442512512,0.08746541291475296,0.03488782048225403,0.8481072187423706,0.13750721514225006,0.014385577291250229,0.01
paraboloid,T,6042,9.377286418880844e-07,4.5070351916365325e-05,1.7620275230001425e-06,0.9997787475585938,0.03597504520426675,0.306990459960607,9.205488204956055,9.336034774780273,3.0903053283691406,2.431884527206421,1.2672312259674072,0.9762606024742126,9.41045093536377,8.959983825683594,4.6954345703125,4.262899398803711,1.0019298791885376,0.6856134533882141,1.7345583399647222,78.1245336240263,213.63609497743548,0.14478760957717896,0.8776467442512512,0.08746541291475296,0.03488782048225403,0.8209396004676819,0.15985922515392303,0.01920115202665329,0.007
paraboloid,T+F,6042,4.786479931598561e-08,7.556399941677228e-05,4.052668828080641e-06,1.2531933784484863,0.033389334079348965,0.15713244743609195,9.205488204956055,9.336034774780273,3.0903053283691406,2.431884527206421,1.2672312259674072,0.9762606024742126,9.296091079711914,9.136326789855957,4.027676582336426,3.160024642944336,1.1394586563110352,0.7732053995132446,0.897143031677809,78.1245336240263,148.21341456790017,0.048625871539115906,0.8776467442512512,0.08746541291475296,0.03488782048225403,0.8648895025253296,0.11177835613489151,0.023332132026553154,0.011
paraboloid,baseline,7042,2.811180324484171e-06,0.00448282714933157,0.0001321583695244044,1.0830847024917603,0.04239119416082219,0.06878743463368933,9.986434936523438,9.437148094177246,3.125065326690674,2.364717721939087,1.3138309717178345,0.9881769418716431,8.89725112915039,8.832450866699219,2.694378614425659,2.3919825553894043,1.410728096961975,0.9718881249427795,0.01631649192093503,76.25026119010552,75.00612441942798,0.05502499267458916,0.8897179961204529,0.0788741484284401,0.03140784800052643,0.8622055053710938,0.09755781292915344,0.040236685425043106,0.017
paraboloid,T,7042,1.1981461615174671e-06,8.841812814353034e-05,3.93277741750353e-06,1.1482570171356201,0.03462385524826724,0.06493945686716805,9.986434936523438,9.437148094177246,3.125065326690674,2.364717721939087,1.3138309717178345,0.9881769418716431,9.249063491821289,9.051131248474121,2.8524341583251953,2.2152061462402344,1.4164601564407349,1.0339442491531372,0.2838715469747306,76.25026119010552,54.604981588843,0.011407691985368729,0.8897179961204529,0.0788741484284401,0.03140784800052643,0.8880414962768555,0.0748467966914177,0.037111688405275345,0.024
paraboloid,T+F,7042,5.323665225825442e-08,5.795690231025219e-05,3.7026677546236897e-06,1.2681751251220703,0.029681081579955113,0.08114106517989397,9.986434936523438,9.437148094177246,3.125065326690674,2.364717721939087,1.3138309717178345,0.9881769418716431,9.222014427185059,9.391467094421387,2.6771249771118164,2.0697999000549316,1.4641525745391846,1.0108965635299683,0.27837914914099077,76.25026119010552,55.023778358225634,0.02564845234155655,0.8897179961204529,0.0788741484284401,0.03140784800052643,0.9006202816963196,0.06604991853237152,0.033329784870147705,0.015
paraboloid,baseline,8042,5.781313203359869e-06,0.010462148115038872,0.000946100102737546,1.0997357368469238,0.049326433125561,0.03468792359371737,9.792407035827637,8.700935363769531,3.127423048019409,2.4594948291778564,1.3035986423492432,0.9728584885597229,9.474154472351074,9.636788368225098,3.1014864444732666,2.5487422943115234,1.2948750257492065,0.956516683101654,0.24971864748955652,73.8328225405283,92.27025512568547,0.04459753260016441,0.8792155981063843,0.08644098788499832,0.03434344381093979,0.9015143513679504,0.07191836833953857,0.026567284017801285,0.0075
paraboloid,T,8042,1.325095581705682e-06,5.7107907196041197e-05,3.1036706786835566e-06,0.9977036118507385,0.03816315633270015,0.03164884317920495,9.792407035827637,8.700935363769531,3.127423048019409,2.4594948291778564,1.3035986423492432,0.9728584885597229,9.420591354370117,9.374643325805664,3.0556349754333496,2.4999659061431885,1.3205622434616089,0.9513859748840332,0.10998513248007215,73.8328225405283,65.71230977203064,0.08607666939496994,0.8792155981063843,0.08644098788499832,0.03434344381093979,0.9222539067268372,0.05604870989918709,0.021697355434298515,0.011
