N,D,K_pairs,surface,condition,seed,ae_loss,drift_loss,diff_loss,recon_per_dim,phase1_converged,E_mu,E_Sigma,rcMTE@0.1,rcMTE@0.5,rcMTE@1.0,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
20,11,4,paraboloid,K+S,8042,0.015102561563253403,0.3985450267791748,0.036327969282865524,0.001501007005572319,True,0.16432905197143555,0.40081435441970825,0.4076141119003296,0.752297043800354,0.9075272083282471,0.7666019712175641,1.2415478971489238,1.366059253833912,0.7993418561475578,0.4522720600757939,0.567925896901644,1.003240143460758,1.3904122578212654,0.1628979742527008,0.27000001072883606,0.058000002056360245
20,11,4,paraboloid,baseline,9042,0.006083361804485321,0.028224019333720207,0.02288459800183773,0.0010564854707230222,True,0.283966064453125,0.2997264862060547,0.20006443560123444,0.35567617416381836,0.4764550030231476,0.43604786070432955,0.8074435424804688,1.0906949956366356,0.8328998895999072,0.3337241979894786,0.298562933971715,0.4806888450202219,0.7535183484073946,0.25909337401390076,0.28200000524520874,0.04400000348687172
20,11,4,paraboloid,K,9042,0.011638600379228592,0.032379020005464554,0.009987415745854378,0.0010564854707230222,True,0.2195420265197754,0.4694579541683197,0.2156156450510025,0.373821884393692,0.5260337591171265,0.4615830072747453,0.877193115234375,1.320555774878103,1.2640897174677987,0.3659873320433969,0.3459509833737712,0.48210104812397725,0.725996511095101,0.29668721556663513,0.28200000524520874,0.04400000348687172
20,11,4,paraboloid,K+S,9042,0.011638600379228592,0.032379020005464554,0.009987415745854378,0.0010564854707230222,True,0.2195420265197754,0.4694579541683197,0.2156156450510025,0.373821884393692,0.5260337591171265,0.4615830072747453,0.877193115234375,1.320555774878103,1.2640897174677987,0.3659873320433969,0.3459509833737712,0.48210104812397725,0.725996511095101,0.29668721556663513,0.28200000524520874,0.04400000348687172
20,11,4,hyperbolic_paraboloid,baseline,42,0.0017716564470902085,0.025541985407471657,0.004821929149329662,0.0009714028036052531,True,0.1333048939704895,0.10648190975189209,0.5000229477882385,0.8452444672584534,0.8115637898445129,0.9014642456326559,1.686875651653548,1.8593941824776785,1.1679186336811909,0.4359853058537351,0.541145277510134,0.7142458713758044,0.5968718618777895,0.27192530035972595,0.2800000011920929,0.04200000315904617
20,11,4,hyperbolic_paraboloid,K,42,0.003452623263001442,0.027022629976272583,0.004966639913618565,0.0009714028036052531,True,0.08511026203632355,0.14156797528266907,0.5051448345184326,0.8231357932090759,0.7716378569602966,0.9103674941710747,1.654317525992716,1.7575304303850448,1.031776912054455,0.4541330427472636,0.5506192639999546,0.7049224500383849,0.4604330126953976,0.24756461381912231,0.2800000011920929,0.04200000315904617
20,11,4,hyperbolic_paraboloid,K+S,42,0.003452623263001442,0.027022629976272583,0.004966639913618565,0.0009714028036052531,True,0.08511026203632355,0.14156797528266907,0.5051448345184326,0.8231357932090759,0.7716378569602966,0.9103674941710747,1.654317525992716,1.7575304303850448,1.031776912054455,0.4541330427472636,0.5506192639999546,0.7049224500383849,0.4604330126953976,0.24756461381912231,0.2800000011920929,0.04200000315904617
20,11,4,hyperbolic_paraboloid,baseline,1042,0.0032097368966788054,0.024707995355129242,0.003376802196726203,0.0004942003552886573,True,0.13969597220420837,0.11297984421253204,0.5281278491020203,0.8233274817466736,0.9463868141174316,0.92425591483679,1.5220761210501859,1.6242272293807676,0.6562000290987884,0.4445350287136899,0.6129372390481919,0.6505928452254596,0.7939076850074523,0.18655794858932495,0.2980000078678131,0.06200000271201134
20,11,4,hyperbolic_paraboloid,K,1042,0.002588957082480192,0.02725791744887829,0.0027338764630258083,0.0004942003552886573,True,0.11490903794765472,0.07291707396507263,0.5298324227333069,0.8214139938354492,0.9447923302650452,0.9255439061630011,1.5209460630735943,1.6163629109427433,0.6585005526782974,0.45269027506032394,0.6180494072338605,0.6382459596300054,0.7943239051413854,0.1837475746870041,0.2980000078678131,0.06200000271201134
20,11,4,hyperbolic_paraboloid,K+S,1042,0.002588957082480192,0.02725791744887829,0.0027338764630258083,0.0004942003552886573,True,0.11490903794765472,0.07291707396507263,0.5298324227333069,0.8214139938354492,0.9447923302650452,0.9255439061630011,1.5209460630735943,1.6163629109427433,0.6585005526782974,0.45269027506032394,0.6180494072338605,0.6382459596300054,0.7943239051413854,0.1837475746870041,0.2980000078678131,0.06200000271201134
