surface,D,dynamics,condition,seed,recon,tangent,E_mu,E_Sigma,sigma_min_p5,sigma_min_median,stage2_loss,stage3_loss,E_drift,E_b,E_Lambda
hyperbolic_paraboloid,11,rotation,T+F,5042,0.000584030608561906,0.005402662325650454,0.05211147293448448,0.22565272450447083,1.7942390441894531,1.9574440717697144,0.06745964754372835,0.02795732021331787,0.0992157980799675,0.27763959765434265,1.2625775337219238
hyperbolic_paraboloid,11,rotation,ATLAS,6042,0.0006583435460925102,0.1349995732307434,0.10679711401462555,0.858057975769043,,,5.204347689868882e-05,0.0030022882856428623,,0.10679711401462555,2.5763535499572754
hyperbolic_paraboloid,11,rotation,baseline,6042,0.00033724458295513284,0.01520513091236353,0.4726395606994629,0.5799218416213989,1.3734498023986816,1.4744288921356201,0.2517063245177269,0.09188158065080643,1.0437405109405518,3.5270652770996094,5.043275356292725
hyperbolic_paraboloid,11,rotation,T,6042,0.028760419650511307,0.03593827411532402,47.007164001464844,0.6862545013427734,0.21662794053554535,0.3371916711330414,0.21172040700912476,0.15005943179130554,2.0341744422912598,126.69267272949219,7.456348419189453
hyperbolic_paraboloid,11,rotation,F,6042,0.008031486787579277,0.22321660816669464,2.0834646224975586,13.054783821105957,1.5010217428207397,1.901923656463623,0.04882664605975151,0.7140091061592102,0.11091005802154541,2.652778148651123,15.138136863708496
hyperbolic_paraboloid,11,rotation,C,6042,0.0015656653453003275,0.03567434474825859,0.5926594138145447,0.7204086780548096,2.113215684890747,2.489328145980835,0.5727550238370895,0.12101462483406067,1.4718719720840454,1.8278485536575317,2.9383764266967773
hyperbolic_paraboloid,11,rotation,T+F,6042,0.050842106342315674,0.18552906811237335,1.1326066255569458,3.4274978637695312,1.2385480403900146,1.8834797143936157,0.2518234997987747,0.185079887509346,1.0085484981536865,5.402581214904785,6.944096088409424
hyperbolic_paraboloid,11,rotation,ATLAS,7042,0.000683773181993853,0.1488734632730484,0.09472538530826569,0.7463241815567017,,,0.0001551153400214389,0.014679551124572754,,0.09472538530826569,2.2080469131469727
hyperbolic_paraboloid,11,rotation,baseline,7042,0.00030038247562267566,0.013634215109050274,0.2506030797958374,0.2604832649230957,1.4051966667175293,1.4711525440216064,0.8022947907447815,0.09613955020904541,2.0951058864593506,3.7363014221191406,3.591581344604492
hyperbolic_paraboloid,11,rotation,T,7042,0.04489828510717912,0.12139904499053955,10.265275955200195,1.9075195789337158,0.30860671401023865,0.754873514175415,0.5194456726312637,0.2929666340351105,1.5067024230957031,44.4013557434082,11.830760955810547
hyperbolic_paraboloid,11,rotation,F,7042,0.002370768480680206,0.09522166103124619,0.7522329688072205,1.374178171157837,1.4418854713439941,1.7123688459396362,0.044694652780890465,0.32084836810827255,0.07243707776069641,1.103636384010315,5.5606794357299805
hyperbolic_paraboloid,11,rotation,C,7042,0.0009200516241517934,0.022835470736026764,0.24322813749313354,0.3834719955921173,2.0253567695617676,2.238107919692993,0.3799259066581726,0.14969182759523392,1.0961629152297974,1.9167134761810303,4.3602213859558105
hyperbolic_paraboloid,11,rotation,T+F,7042,0.01726190203970129,0.10648780316114426,1.2365493774414062,1.60982084274292,0.6667233109474182,1.7801882028579712,0.22607792168855667,0.22897742688655853,0.5389038324356079,6.049234390258789,6.292646408081055
hyperbolic_paraboloid,11,rotation,ATLAS,8042,0.0014897359704429452,0.16068165004253387,0.08844830840826035,0.7050431370735168,,,8.483721467200667e-05,0.00822733249515295,,0.08844830840826035,2.370229959487915
hyperbolic_paraboloid,11,rotation,baseline,8042,0.0003593832423741167,0.017206478863954544,0.37500810623168945,0.46315300464630127,1.3088634014129639,1.4747040271759033,0.3706926852464676,0.0922100581228733,1.2951589822769165,3.0476489067077637,2.5478286743164062
hyperbolic_paraboloid,11,rotation,T,8042,0.03953252868218855,0.12176442891359329,10.950748443603516,1.9381738901138306,0.18634220957756042,1.0206681489944458,772.4175415039062,0.29225119948387146,11.795612335205078,131.67161560058594,15.458440780639648
hyperbolic_paraboloid,11,rotation,F,8042,0.014227827841585333,0.4097861349582672,1.4423738718032837,23.127742767333984,1.484465479850769,1.8977090120315552,0.017318759113550186,0.8347432017326355,0.046931516379117966,1.5123698711395264,25.133459091186523
