surface,seed,condition,E_mu,E_Sigma,drift_loss,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,sW2@0.1,sW2@0.2,sW2@0.5,sW2@1.0,MMD@1.0,survival@1.0,stopped@1.0
sinusoidal,2042,baseline,0.09494296461343765,0.29974305629730225,0.5192669630050659,1.000757987039131,1.8494824606274802,1.7767633423769384,0.6998927011846344,0.439131505278167,0.6096023001978551,0.860060052096617,0.7796943096476366,0.24056735634803772,0.26600000262260437,0.04800000041723251
sinusoidal,2042,T+F (dec),0.03241004794836044,0.025821583345532417,0.16823679208755493,0.8792112250077097,1.6615836733863467,1.6387049165883458,0.7861343964537735,0.464998052028036,0.6127169834233094,0.7799892693405008,0.6263674565925175,0.2890196144580841,0.26600000262260437,0.04800000041723251
sinusoidal,2042,T+F (enc),0.03241004794836044,0.025821583345532417,0.2604447603225708,0.8691829212924891,1.6005726163349454,1.5346406635485197,0.6422060945637932,0.4363878610655476,0.5514412095803142,0.6931433533479269,0.48675205209650846,0.26087063550949097,0.26600000262260437,0.04800000041723251
sinusoidal,3042,baseline,0.08898688852787018,0.17263109982013702,0.3942582309246063,0.9894156107088414,1.7551543961710006,1.9317709978889017,0.7217253710999046,0.36866336032085884,0.5537051749909901,0.7932438568328637,0.9268661672038823,0.2207736074924469,0.2720000147819519,0.05000000074505806
sinusoidal,3042,T+F (dec),0.028333596885204315,0.012640568427741528,0.2424858808517456,1.0090857123059866,1.870480779391616,2.1359041999368107,1.013265693820355,0.43260419059282773,0.6911420401579105,0.9475714715654189,1.0970946240155004,0.2577808201313019,0.2720000147819519,0.05000000074505806
sinusoidal,3042,T+F (enc),0.028333596885204315,0.012640568427741528,0.2538738548755646,1.0062358712409922,1.837154103748834,2.0717194501091454,0.9062536328686146,0.42323277098060147,0.6702393070353653,0.8933194415624252,0.9933072661886797,0.24418969452381134,0.2720000147819519,0.05000000074505806
sinusoidal,4042,baseline,0.07536546140909195,0.10934139788150787,0.36009013652801514,0.6185219324074702,1.1203028361002605,1.338587334815492,0.6713671298584979,0.2425114179052629,0.3860514693365876,0.5771465715973194,0.7457864314832447,0.25931549072265625,0.28200000524520874,0.06000000238418579
sinusoidal,4042,T+F (dec),0.03829421475529671,0.02225649170577526,0.20352372527122498,0.836048713733731,1.499754472212358,1.6548230326767508,0.7503867709474912,0.29751536809940465,0.44794990302856946,0.6437758761653081,1.0823932726066186,0.3008597195148468,0.28200000524520874,0.06000000238418579
sinusoidal,4042,T+F (enc),0.03829421475529671,0.02225649170577526,0.2666970193386078,0.8329169879507863,1.4799779256184895,1.6258494059244792,0.7596245653360648,0.2904143499803185,0.4302323588534449,0.6404264439737466,1.0972370211425473,0.3010137975215912,0.28200000524520874,0.06000000238418579
sinusoidal,5042,baseline,0.14798879623413086,0.279295414686203,0.31428977847099304,0.9576048463255494,1.702777482486739,1.7911249205123547,0.8250379936039989,0.3097389821902079,0.45104501094420596,0.5903871860230112,1.0102349524289465,0.2776287794113159,0.2580000162124634,0.06599999964237213
sinusoidal,5042,T+F (dec),0.007238489575684071,0.004533801693469286,0.14377912878990173,0.9596534812843407,1.7970923392095248,1.9314901662427326,1.0003129217457252,0.39125045248370016,0.5751630211680094,0.7984288526056769,1.1709435770696004,0.307768851518631,0.2580000162124634,0.06599999964237213
sinusoidal,5042,T+F (enc),0.007238489575684071,0.004533801693469286,0.2350475937128067,0.9512816041380494,1.7537563647731205,1.8928894516109496,0.9863863732300636,0.3638623073868968,0.5347684356095423,0.7395475109589157,1.1229631568151803,0.30095240473747253,0.2580000162124634,0.06599999964237213
sinusoidal,6042,baseline,0.15917040407657623,0.15078336000442505,0.35090383887290955,0.7110743585662169,1.4160377322219488,1.5502328311695772,1.0486154879773626,0.3132763819689848,0.44876912020109877,0.6568630703040064,1.1033748089002313,0.2883084714412689,0.2720000147819519,0.06000000238418579
sinusoidal,6042,T+F (dec),0.02585398219525814,0.012433315627276897,0.1458287537097931,0.3652338372453194,0.6605971929595227,0.904012960546157,0.8086113561294546,0.2296555383095839,0.28639215872651813,0.5078662732980025,0.6497295716507538,0.3001643121242523,0.2720000147819519,0.06000000238418579
sinusoidal,6042,T+F (enc),0.02585398219525814,0.012433315627276897,0.1849972903728485,0.3623141990359134,0.6453357606422244,0.874135410084444,0.7699783940219,0.22437431710257424,0.2767122215335054,0.4823788904113471,0.6090754102647046,0.2946135103702545,0.2720000147819519,0.06000000238418579
sinusoidal,7042,baseline,0.0643419548869133,0.14569279551506042,0.43709343671798706,0.7505582565778153,1.3039613381410255,1.410810046725803,0.5616182320854697,0.33510911234318747,0.4579964651794156,0.4505475468508823,0.5445837115631667,0.21566171944141388,0.2880000174045563,0.058000002056360245
sinusoidal,7042,T+F (dec),0.041801922023296356,0.03193078190088272,0.19548162817955017,0.7551953151887734,1.3885200696113782,1.5312964121500652,0.8125048344731417,0.3761842145920048,0.5358006994910891,0.6342838135961628,0.6042670294458279,0.25167688727378845,0.2880000174045563,0.058000002056360245
sinusoidal,7042,T+F (enc),0.041801922023296356,0.03193078190088272,0.2858809232711792,0.7510448573444384,1.3640028286329555,1.4952212439643011,0.8096650301477338,0.36417131530193175,0.5093658932187799,0.5962001351985242,0.6064258882435679,0.2471930831670761,0.2880000174045563,0.058000002056360245
sinusoidal,8042,baseline,0.07802228629589081,0.0982239693403244,0.48716849088668823,0.5091823850359235,0.9878303242916883,1.1721524839048032,0.5684979731395541,0.2528736536559637,0.361744033070788,0.5934833922800844,1.0397198933808283,0.18367132544517517,0.27000001072883606,0.058000002056360245
sinusoidal,8042,T+F (dec),0.005130451638251543,0.003335636807605624,0.21634984016418457,0.5401195117405483,1.1443608074267375,1.546011013454861,0.8124389047760934,0.2526449450587161,0.3522380509218786,0.6709245227320411,1.0017302256788656,0.2657290995121002,0.27000001072883606,0.058000002056360245
sinusoidal,8042,T+F (enc),0.005130451638251543,0.003335636807605624,0.2075885534286499,0.5404502323695591,1.1395691677742479,1.5274169921875,0.7832628671098667,0.2525634172098417,0.3499685958942731,0.6584021388845704,1.0087653769592833,0.2638675570487976,0.27000001072883606,0.058000002056360245
sinusoidal,9042,baseline,0.09337100386619568,0.18041877448558807,0.352592796087265,0.6553668723757572,1.118205322265625,1.4575318681432845,0.6378324932307302,0.29892232594540635,0.40044739475627816,0.6968939109371853,0.8034039014875486,0.1832941770553589,0.28200000524520874,0.04400000348687172
sinusoidal,9042,T+F (dec),0.0612245537340641,0.029781043529510498,0.19431404769420624,0.7030763332014042,1.169400390625,1.5868273795919214,0.7162152411228345,0.29963077181607845,0.43786830109828057,0.7178939314899636,0.7309961216433579,0.22560179233551025,0.28200000524520874,0.04400000348687172
sinusoidal,9042,T+F (enc),0.0612245537340641,0.029781043529510498,0.2535843849182129,0.7001542414862679,1.15211572265625,1.556599718459109,0.6772904644777678,0.290479941299107,0.4136894928391703,0.6781305897672789,0.7064407575716787,0.21929481625556946,0.28200000524520874,0.04400000348687172
