time,ensemble_survival,MTE,RPD,surface,penalty,sim_mode,W2,MMD
0.5,0.7749999761581421,0.7702396515877016,0.3373662674146153,hyperbolic_paraboloid,baseline,learned_latent,,
1.0,0.6299999952316284,0.7332022530691964,0.2710808310393626,hyperbolic_paraboloid,baseline,learned_latent,1.4518228624662772,0.17701458930969238
2.0,0.3349999785423279,,,hyperbolic_paraboloid,baseline,learned_latent,1.0358973918421923,0.1688263714313507
3.0,0.19999998807907104,,,hyperbolic_paraboloid,baseline,learned_latent,1.2211585749697549,0.17474807798862457
4.0,0.14999999105930328,,,hyperbolic_paraboloid,baseline,learned_latent,1.5108631534186605,0.17528583109378815
5.0,0.09999999403953552,,,hyperbolic_paraboloid,baseline,learned_latent,0.8302287513725164,0.17285914719104767
0.1,0.9699999690055847,0.3509690196243758,0.27007262593016906,hyperbolic_paraboloid,baseline,learned_ambient,,
0.2,0.9300000071525574,0.5931930131809686,0.3325516960810916,hyperbolic_paraboloid,baseline,learned_ambient,,
0.5,0.7749999761581421,0.6421321745841734,0.28125497626582024,hyperbolic_paraboloid,baseline,learned_ambient,,
1.0,0.6299999952316284,,,hyperbolic_paraboloid,baseline,learned_ambient,2.1587253603292873,0.06983872503042221
2.0,0.3349999785423279,,,hyperbolic_paraboloid,baseline,learned_ambient,4.364461478636882,0.1696750968694687
3.0,0.19999998807907104,,,hyperbolic_paraboloid,baseline,learned_ambient,6.744020391378277,0.15626296401023865
4.0,0.14999999105930328,,,hyperbolic_paraboloid,baseline,learned_ambient,10.90969333113108,0.19254137575626373
5.0,0.09999999403953552,,,hyperbolic_paraboloid,baseline,learned_ambient,9.680403871163989,0.2807717025279999
0.1,0.9699999690055847,0.7889799924240899,0.6071245222395683,hyperbolic_paraboloid,T,learned_latent,,
0.2,0.9300000071525574,0.9891748735981603,0.5545442623672853,hyperbolic_paraboloid,T,learned_latent,,
0.5,0.7749999761581421,0.7590268042779738,0.33245502136778393,hyperbolic_paraboloid,T,learned_latent,,
1.0,0.6299999952316284,0.7259350731259301,0.2683939964448332,hyperbolic_paraboloid,T,learned_latent,1.4465615266593777,0.17915664613246918
2.0,0.3349999785423279,,,hyperbolic_paraboloid,T,learned_latent,1.05447300360242,0.17747394740581512
3.0,0.19999998807907104,,,hyperbolic_paraboloid,T,learned_latent,1.2468605278410378,0.18095579743385315
4.0,0.14999999105930328,,,hyperbolic_paraboloid,T,learned_latent,1.5183423511024128,0.17515963315963745
5.0,0.09999999403953552,,,hyperbolic_paraboloid,T,learned_latent,0.811878625545141,0.17831292748451233
0.1,0.9699999690055847,0.31940735492509664,0.24578574820750115,hyperbolic_paraboloid,T,learned_ambient,,
0.2,0.9300000071525574,0.5548533367854293,0.31105797628124776,hyperbolic_paraboloid,T,learned_ambient,,
