D,K_pairs,surface,condition,seed,ae_loss,drift_loss,diff_loss,recon_per_dim,phase1_converged,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,MMD@1.0,survival@1.0
51,24,hyperbolic_paraboloid,baseline,4042,0.06352965533733368,0.0006382268620654941,0.0016104546375572681,0.000582962059507183,True,0.6025819778442383,1.3598414829799108,1.7856501529091282,1.4536041193923677,0.16004791855812073,0.7599999904632568
51,24,hyperbolic_paraboloid,K(Phat),4042,0.019609153270721436,0.00032401320640929043,0.00044722144957631826,0.000582962059507183,True,0.5489684295654297,1.3163759839403761,1.754235920153166,1.4100000404179083,0.15696552395820618,0.7599999904632568
51,24,hyperbolic_paraboloid,baseline,5042,0.07284804433584213,0.0011522396234795451,0.0015030400827527046,0.0005701926043804954,True,1.1251646423339843,2.1837574948546705,2.807217666526246,1.6942946240665022,0.1640806645154953,0.7649999856948853
51,24,hyperbolic_paraboloid,K(Phat),5042,0.029268834739923477,0.0007484494126401842,0.0006976870936341584,0.0005701926043804954,True,1.1054879760742187,2.204342749810988,2.8391560074550655,1.6694626270766286,0.16186431050300598,0.7649999856948853
51,24,hyperbolic_paraboloid,baseline,6042,0.0490524098277092,0.0011421146336942911,0.001982141751796007,0.00045029205434462605,True,0.6237110519409179,1.307432599748884,1.7607125060199058,1.7941507663302905,0.19004054367542267,0.7299999594688416
51,24,hyperbolic_paraboloid,K(Phat),6042,0.02737273834645748,0.0009499883744865656,0.0012739751255139709,0.00045029205434462605,True,0.6202059173583985,1.294962855747768,1.7407150268554688,1.6494443730720312,0.1884145587682724,0.7299999594688416
51,24,hyperbolic_paraboloid,baseline,7042,0.06036046892404556,0.0016772442031651735,0.003033621469512582,0.0007319404360126046,True,1.1838819800908842,2.226854057722194,2.8987235274969363,1.8015478378030616,0.20095902681350708,0.7649999856948853
51,24,hyperbolic_paraboloid,K(Phat),7042,0.016100304201245308,0.0016027427045628428,0.0008312651189044118,0.0007319404360126046,True,1.1600988953556848,2.1936883413663475,2.885013156467014,1.518756190564682,0.16667135059833527,0.7649999856948853
51,24,hyperbolic_paraboloid,baseline,8042,0.050760820508003235,0.00034433809923939407,0.001751820556819439,0.000553691175346281,True,1.264495849609375,2.2901377576462765,2.463402514187795,1.3508561882374979,0.12066130340099335,0.7949999570846558
51,24,hyperbolic_paraboloid,K(Phat),8042,0.03554621711373329,0.00045527471229434013,0.0006229683058336377,0.000553691175346281,True,1.2240592193603517,2.3293919664748173,2.5380820988109276,1.3739174762385518,0.12181565165519714,0.7949999570846558
