surface,condition,seed,ae_loss,drift_loss,diff_loss,MTE@0.1,MTE@0.5,MTE@1.0,W2@1.0,MMD@1.0,survival@1.0
sinusoidal,T+F+K(Pstar)2ph,9042,0.009333290159702301,0.004461559001356363,0.16100162267684937,0.7337467193603515,1.404515127117714,1.8368338275429428,0.8986624599698795,0.13024942576885223,0.7549999952316284
sinusoidal,T+F+K(Pstar)1ph,9042,0.018731316551566124,0.0031303619034588337,0.14590372145175934,0.7456678009033203,1.443835997849368,1.8961365554506415,1.131942615071253,0.15151478350162506,0.7549999952316284
paraboloid,T+F,42,0.004953315947204828,0.09497278928756714,3.6638102531433105,0.6779256439208985,1.606345960828993,2.306419474283854,1.6855531761103941,0.18829494714736938,0.75
paraboloid,T+F+K(Phat)2ph,42,0.020270802080631256,0.07527651637792587,2.2230210304260254,0.6519525146484375,1.4908526950412326,2.069250081380208,1.670588755179756,0.22519800066947937,0.75
paraboloid,T+F+K(Pstar)2ph,42,0.018491694703698158,0.10229451954364777,2.079131603240967,0.7214073944091797,1.6091272989908854,2.197157999674479,1.5257521278987662,0.18253721296787262,0.75
paraboloid,T+F+K(Pstar)1ph,42,0.012001307681202888,0.03570956736803055,2.4148316383361816,0.66912109375,1.600889926486545,2.292422281901042,1.8790331324603236,0.27457213401794434,0.75
paraboloid,T+F,1042,0.017079947516322136,0.05058278515934944,2.454045057296753,1.1377413188991834,2.336456298828125,2.6148849143121478,1.4539337613704906,0.24233168363571167,0.6650000214576721
paraboloid,T+F+K(Phat)2ph,1042,0.01621217094361782,0.07795208692550659,2.0780410766601562,0.974190410058103,1.991545087835762,2.216907931449718,1.1811829785706471,0.18241830170154572,0.6650000214576721
paraboloid,T+F+K(Pstar)2ph,1042,0.0349816232919693,0.06761977076530457,2.097716808319092,0.9744702823198022,1.9602493114685744,2.1505264626409772,1.127301897952445,0.14682170748710632,0.6650000214576721
paraboloid,T+F+K(Pstar)1ph,1042,0.004409143701195717,0.028743136674165726,1.5294336080551147,1.0529843431022299,2.1634062006232444,2.4901162054305686,1.3218579548959173,0.2055736631155014,0.6650000214576721
paraboloid,T+F,2042,0.019232144579291344,0.20783241093158722,4.661837577819824,0.8214460754394531,1.6633943345811633,2.418352778653921,1.8188303346640693,0.2177208811044693,0.8050000071525574
paraboloid,T+F+K(Phat)2ph,2042,0.0286811962723732,0.1242310181260109,3.8611557483673096,0.8084550476074219,1.6192981296115452,2.231021099209045,1.5532016566244957,0.18087707459926605,0.8050000071525574
paraboloid,T+F+K(Pstar)2ph,2042,0.022989047691226006,0.19114241003990173,3.9781622886657715,0.814562759399414,1.622690158420139,2.245254421826475,1.6102331482403316,0.19127479195594788,0.8050000071525574
